"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_61_loc104_20140728_EK000020"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000022"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000023"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000024"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000026"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000027"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000028"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000029"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000032"	"red river hog"	"red river hog"	0.5	0.5	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000033"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000035"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000036"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000037"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000039"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000040"	"large ungulate"	"large ungulate"	0.5	0.5	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000047"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000048"	"zebra duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000050"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20140728_EK000051"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000053"	"red river hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20140728_EK000054"	"red river hog"	"red river hog"	0.625	0.625	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000055"	"red river hog"	"red river hog"	0.7	0.7	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000058"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000059"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000060"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000062"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000063"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000006"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000007"	"chimpanzee"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20140929_EK000009"	"human"	"human"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000010"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000011"	"hippopotamus"	"hippopotamus"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000012"	"leopard"	"leopard"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000013"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000014"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000017"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000019"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000020"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000022"	"dark duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20140929_EK000023"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000026"	"chimpanzee"	"chimpanzee"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000027"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000028"	"human"	"human"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000029"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000031"	"dark duiker"	"dark duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140929_EK000035"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140929_EK000036"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141105_EK000005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141105_EK000007"	"dark duiker"	"dark duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000008"	"large ungulate"	"large ungulate"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000009"	"large ungulate"	"large ungulate"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000010"	"large ungulate"	"large ungulate"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000011"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000013"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000017"	"dark duiker"	"dark duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000018"	"dark duiker"	"dark duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000022"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000024"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141105_EK000025"	"leopard"	"leopard"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141105_EK000027"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141105_EK000028"	"dark duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20141105_EK000032"	"dark duiker"	"dark duiker"	0.5	0.5	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000004"	"red duiker"	"red duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000005"	"dark duiker"	"other (non-primate)"	0.5	0	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141213_EK000009"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000010"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000011"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000013"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000015"	"dark duiker"	"dark duiker"	0.7	0.7	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000016"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000017"	"dark duiker"	"dark duiker"	0.75	0.75	"Consensus reached"
"TaiEast_61_loc104_20141213_EK000018"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000028"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000035"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000040"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141222_EK000054"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000083"	"red duiker"	"red duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000087"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20141222_EK000092"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000098"	"zebra duiker"	"zebra duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000108"	"zebra duiker"	"zebra duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000112"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000114"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000125"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20141222_EK000130"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000134"	"red duiker"	"red duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000141"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20141222_EK000145"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_61_loc104_20141222_EK000153"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000154"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_61_loc104_20141222_EK000169"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc1_20140920_EK000005"	"other (non-primate)"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc1_20140920_EK000008"	"blank"	"rodent"	0.6	0	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000009"	"other (non-primate)"	"other (non-primate)"	0.625	0.625	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000011"	"other (non-primate)"	"other (non-primate)"	0.8	0.8	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000012"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000014"	"other (non-primate)"	"other (non-primate)"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000015"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000016"	"bird"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc1_20140920_EK000017"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc1_20140920_EK000020"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000022"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc1_20140920_EK000023"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000025"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc1_20140920_EK000026"	"other (non-primate)"	"other (non-primate)"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc1_20140920_EK000027"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc1_20141103_EK000017"	"other (non-primate)"	"other (non-primate)"	0.7	0.7	"Consensus reached"
"TaiEast_62_loc1_20141103_EK000022"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc1_20141103_EK000023"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc1_20141103_EK000025"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc1_20141103_EK000029"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000004"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000008"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000009"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000010"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000011"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000012"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000016"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000018"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000019"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000020"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000021"	"blank"	"bird"	0.6	0	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000024"	"small grey duiker"	"small grey duiker"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000026"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000028"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000033"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000034"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000036"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000037"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000038"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000039"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000040"	"small grey duiker"	"small grey duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000041"	"other (non-primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000042"	"small grey duiker"	"dark duiker"	0.636363636363636	0.0909090909090909	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000043"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000044"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000046"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000048"	"other (non-primate)"	"small cat"	0.75	0.25	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000049"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000050"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc5_20140729_EK000051"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000052"	"small grey duiker"	"no consensus"	NA	NA	"Conflicting consensus species"
"TaiEast_62_loc5_20140729_EK000053"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000056"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000058"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000060"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000062"	"red duiker"	"red duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000063"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000064"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000066"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000069"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000071"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000072"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000073"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000075"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000076"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000079"	"blank"	"red duiker"	0.6	0	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000080"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000081"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000083"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000085"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000086"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000087"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000088"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_62_loc5_20140729_EK000089"	"Jentink's duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20140729_EK000091"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_62_loc5_20141208_EK000005"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_62_loc5_20141208_EK000007"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20141219_EK000007"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000008"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000010"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000011"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000012"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000013"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000015"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000016"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000017"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000018"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000020"	"bird"	"bird"	0.6	0.6	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000021"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000022"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc5_20141219_EK000023"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc5_20141219_EK000025"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc5_20141219_EK000026"	"porcupine"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20141219_EK000027"	"porcupine"	"blank"	NA	NA	"Consensus blank"
"TaiEast_62_loc5_20141219_EK000032"	"other (primate)"	"other (primate)"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000034"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_62_loc5_20141219_EK000036"	"porcupine"	"porcupine"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000039"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000043"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000044"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000045"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000046"	"small grey duiker"	"red duiker"	0.5	0.2	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000047"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_62_loc5_20141219_EK000048"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
