"Clip.ID"	"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Number.Blanks"	"Number.Nonblanks"
"ACP000f94d"	"TaiEast_77_loc39_20141008_PICT0026"	"duiker"	"duiker"	0.8	0.8	5	10
"ACP000f94e"	"TaiEast_77_loc39_20141008_PICT0026"	"duiker"	"blank"	1	0	3	0
"ACP000f94f"	"TaiEast_77_loc39_20141008_PICT0026"	"duiker"	"presence undetermined"	NA	NA	13	2
"ACP000f94g"	"TaiEast_77_loc39_20141008_PICT0026"	"duiker"	"blank"	1	0	3	0
"ACP000f94p"	"TaiEast_77_loc39_20141008_PICT0019"	"duiker"	"blank"	1	0	3	0
"ACP000f94q"	"TaiEast_77_loc39_20141008_PICT0019"	"duiker"	"blank"	1	0	3	0
"ACP000f94r"	"TaiEast_77_loc39_20141008_PICT0019"	"duiker"	"blank"	1	0	3	0
"ACP000f94s"	"TaiEast_77_loc39_20141008_PICT0019"	"duiker"	"duiker"	0.75	0.75	7	8
"ACP000f94t"	"TaiEast_77_loc39_20141008_PICT0010"	"blank"	"blank"	1	1	3	0
"ACP000f94u"	"TaiEast_77_loc39_20141008_PICT0010"	"blank"	"blank"	1	1	3	0
"ACP000f94v"	"TaiEast_77_loc39_20141008_PICT0010"	"blank"	"blank"	1	1	3	0
"ACP000f94w"	"TaiEast_77_loc39_20141008_PICT0010"	"blank"	"blank"	1	1	3	0
"ACP000f94x"	"TaiEast_77_loc39_20141008_PICT0018"	"duiker"	"duiker"	0.875	0.875	6	8
"ACP000f94y"	"TaiEast_77_loc39_20141008_PICT0018"	"duiker"	"blank"	1	0	3	0
"ACP000f94z"	"TaiEast_77_loc39_20141008_PICT0018"	"duiker"	"blank"	1	0	3	0
"ACP000f950"	"TaiEast_77_loc39_20141008_PICT0018"	"duiker"	"blank"	1	0	3	0
"ACP000f956"	"TaiEast_77_loc39_20141008_PICT0033"	"other (primate)"	"presence undetermined"	NA	NA	12	3
"ACP000f959"	"TaiEast_77_loc39_20141008_PICT0033"	"other (primate)"	"blank"	1	0	3	0
"ACP000f95c"	"TaiEast_77_loc39_20141008_PICT0033"	"other (primate)"	"other (primate)"	0.875	0.875	3	8
"ACP000f95f"	"TaiEast_77_loc39_20141008_PICT0033"	"other (primate)"	"no consensus"	NA	NA	9	7
"ACP000f95h"	"TaiEast_77_loc39_20141008_PICT0031"	"duiker"	"presence undetermined"	NA	NA	12	3
"ACP000f95i"	"TaiEast_77_loc39_20141008_PICT0031"	"duiker"	"blank"	1	0	3	0
"ACP000f95j"	"TaiEast_77_loc39_20141008_PICT0031"	"duiker"	"blank"	1	0	3	0
"ACP000f95k"	"TaiEast_77_loc39_20141008_PICT0031"	"duiker"	"blank"	1	0	3	0
"ACP000f95l"	"TaiEast_77_loc39_20141008_PICT0008"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	4	11
"ACP000f95m"	"TaiEast_77_loc39_20141008_PICT0028"	"duiker"	"blank"	1	0	3	0
"ACP000f95n"	"TaiEast_77_loc39_20141008_PICT0008"	"duiker"	"duiker"	0.846153846153846	0.846153846153846	2	13
"ACP000f95o"	"TaiEast_77_loc39_20141008_PICT0028"	"duiker"	"blank"	1	0	3	0
"ACP000f95p"	"TaiEast_77_loc39_20141008_PICT0008"	"duiker"	"duiker"	0.818181818181818	0.818181818181818	4	11
"ACP000f95q"	"TaiEast_77_loc39_20141008_PICT0028"	"duiker"	"duiker"	1	1	7	8
"ACP000f95r"	"TaiEast_77_loc39_20141008_PICT0008"	"duiker"	"duiker"	0.916666666666667	0.916666666666667	3	12
"ACP000f95s"	"TaiEast_77_loc39_20141008_PICT0028"	"duiker"	"blank"	1	0	3	0
"ACP000f95t"	"TaiEast_77_loc39_20141008_PICT0011"	"hog"	"hog"	0.9	0.9	5	10
"ACP000f95u"	"TaiEast_77_loc39_20141008_PICT0011"	"hog"	"blank"	1	0	3	0
"ACP000f95v"	"TaiEast_77_loc39_20141008_PICT0011"	"hog"	"blank"	1	0	3	0
"ACP000f95w"	"TaiEast_77_loc39_20141008_PICT0011"	"hog"	"blank"	1	0	4	0
"ACP000f95x"	"TaiEast_77_loc39_20141008_PICT0015"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	3	11
"ACP000f95y"	"TaiEast_77_loc39_20141008_PICT0015"	"duiker"	"blank"	1	0	3	0
"ACP000f95z"	"TaiEast_77_loc39_20141008_PICT0015"	"duiker"	"blank"	1	0	3	0
"ACP000f960"	"TaiEast_77_loc39_20141008_PICT0015"	"duiker"	"blank"	1	0	3	0
"ACP000f961"	"TaiEast_37_loc55_20141203_EK000221"	"duiker"	"duiker"	1	1	1	8
"ACP000f962"	"TaiEast_37_loc55_20141203_EK000221"	"duiker"	"duiker"	1	1	9	6
"ACP000f963"	"TaiEast_37_loc55_20141203_EK000221"	"duiker"	"blank"	1	0	3	0
"ACP000f964"	"TaiEast_37_loc55_20141203_EK000177"	"duiker"	"duiker"	1	1	1	6
"ACP000f965"	"TaiEast_37_loc55_20141203_EK000221"	"duiker"	"blank"	1	0	3	0
"ACP000f966"	"TaiEast_37_loc55_20141203_EK000177"	"duiker"	"duiker"	0.9	0.9	4	10
"ACP000f967"	"TaiEast_37_loc55_20141203_EK000177"	"duiker"	"blank"	1	0	3	0
"ACP000f968"	"TaiEast_37_loc55_20141203_EK000177"	"duiker"	"blank"	1	0	3	0
"ACP000f969"	"TaiEast_77_loc39_20141008_PICT0005"	"hog"	"hog"	0.888888888888889	0.888888888888889	3	9
"ACP000f96a"	"TaiEast_77_loc39_20141008_PICT0005"	"hog"	"blank"	1	0	3	0
"ACP000f96b"	"TaiEast_77_loc39_20141008_PICT0005"	"hog"	"blank"	1	0	3	0
"ACP000f96c"	"TaiEast_77_loc39_20141008_PICT0005"	"hog"	"blank"	1	0	3	0
"ACP000f96d"	"TaiEast_37_loc55_20141203_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000f96f"	"TaiEast_37_loc55_20141203_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000f96h"	"TaiEast_37_loc55_20141203_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000f96j"	"TaiEast_37_loc55_20141203_EK000070"	"duiker"	"blank"	1	0	3	0
"ACP000f96l"	"TaiEast_37_loc55_20141203_EK000217"	"duiker"	"duiker"	0.75	0.75	11	4
"ACP000f96n"	"TaiEast_37_loc55_20141203_EK000217"	"duiker"	"blank"	1	0	3	0
"ACP000f96p"	"TaiEast_37_loc55_20141203_EK000217"	"duiker"	"blank"	1	0	3	0
"ACP000f96r"	"TaiEast_37_loc55_20141203_EK000217"	"duiker"	"blank"	1	0	3	0
"ACP000f96t"	"TaiEast_37_loc55_20141203_EK000030"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000f96u"	"TaiEast_37_loc55_20141203_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000f96v"	"TaiEast_37_loc55_20141203_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000f96w"	"TaiEast_37_loc55_20141203_EK000030"	"duiker"	"blank"	1	0	3	0
"ACP000f979"	"TaiEast_37_loc55_20141203_EK000204"	"duiker"	"duiker"	0.545454545454545	0.545454545454545	4	11
"ACP000f97a"	"TaiEast_37_loc55_20141203_EK000204"	"duiker"	"blank"	1	0	3	0
"ACP000f97b"	"TaiEast_37_loc55_20141203_EK000204"	"duiker"	"blank"	1	0	3	0
"ACP000f97c"	"TaiEast_37_loc55_20141203_EK000204"	"duiker"	"blank"	1	0	3	0
"ACP000f97l"	"TaiEast_37_loc55_20141203_EK000225"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	2	9
"ACP000f97m"	"TaiEast_37_loc55_20141203_EK000225"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	4	9
"ACP000f97n"	"TaiEast_37_loc55_20141203_EK000225"	"duiker"	"duiker"	0.875	0.875	3	8
"ACP000f97o"	"TaiEast_37_loc55_20141203_EK000225"	"duiker"	"blank"	1	0	3	0
"ACP000f97p"	"TaiEast_37_loc55_20141203_EK000216"	"duiker"	"duiker"	1	1	7	8
"ACP000f97q"	"TaiEast_37_loc55_20141203_EK000216"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	6	9
"ACP000f97r"	"TaiEast_37_loc55_20141203_EK000216"	"duiker"	"blank"	1	0	3	0
"ACP000f97s"	"TaiEast_37_loc55_20141203_EK000216"	"duiker"	"blank"	1	0	3	0
"ACP000f97t"	"TaiEast_37_loc55_20141203_EK000248"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	7	7
"ACP000f97u"	"TaiEast_37_loc55_20141203_EK000248"	"duiker"	"duiker"	1	1	10	5
"ACP000f97v"	"TaiEast_37_loc55_20141203_EK000248"	"duiker"	"blank"	1	0	3	0
"ACP000f97x"	"TaiEast_37_loc55_20141203_EK000248"	"duiker"	"blank"	1	0	3	0
"ACP000f981"	"TaiEast_37_loc55_20141203_EK000183"	"duiker"	"duiker"	1	1	10	5
"ACP000f982"	"TaiEast_37_loc55_20141203_EK000183"	"duiker"	"presence undetermined"	NA	NA	11	3
"ACP000f983"	"TaiEast_37_loc55_20141203_EK000183"	"duiker"	"blank"	1	0	3	0
"ACP000f984"	"TaiEast_37_loc55_20141203_EK000183"	"duiker"	"blank"	1	0	3	0
"ACP000f98l"	"TaiEast_37_loc55_20141203_EK000043"	"other (primate)"	"other (primate)"	0.8	0.8	2	5
"ACP000f98m"	"TaiEast_37_loc55_20141203_EK000043"	"other (primate)"	"presence undetermined"	NA	NA	1	2
"ACP000f98n"	"TaiEast_37_loc55_20141203_EK000043"	"other (primate)"	"blank"	1	0	3	0
"ACP000f98o"	"TaiEast_37_loc55_20141203_EK000043"	"other (primate)"	"blank"	1	0	3	0
"ACP000f98p"	"TaiEast_37_loc55_20141203_EK000122"	"duiker"	"duiker"	1	1	3	7
"ACP000f98q"	"TaiEast_37_loc55_20141203_EK000122"	"duiker"	"blank"	1	0	3	0
"ACP000f98r"	"TaiEast_37_loc55_20141203_EK000122"	"duiker"	"duiker"	1	1	4	6
"ACP000f98s"	"TaiEast_37_loc55_20141203_EK000260"	"other (primate)"	"other (primate)"	1	1	0	7
"ACP000f98t"	"TaiEast_37_loc55_20141203_EK000122"	"duiker"	"duiker"	1	1	10	4
"ACP000f98u"	"TaiEast_37_loc55_20141203_EK000260"	"other (primate)"	"other (primate)"	1	1	0	7
"ACP000f98v"	"TaiEast_37_loc55_20141203_EK000260"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	6	9
"ACP000f98w"	"TaiEast_37_loc55_20141203_EK000233"	"other (primate)"	"other (primate)"	1	1	1	7
"ACP000f98x"	"TaiEast_37_loc55_20141203_EK000260"	"other (primate)"	"other (primate)"	0.875	0.875	1	8
"ACP000f98y"	"TaiEast_37_loc55_20141203_EK000233"	"other (primate)"	"other (primate)"	1	1	4	7
"ACP000f98z"	"TaiEast_37_loc55_20141203_EK000233"	"other (primate)"	"other (primate)"	1	1	2	7
"ACP000f990"	"TaiEast_37_loc55_20141203_EK000233"	"other (primate)"	"other (primate)"	0.875	0.875	6	8
"ACP000f991"	"TaiEast_37_loc55_20141203_EK000150"	"duiker"	"duiker"	0.714285714285714	0.714285714285714	8	7
"ACP000f992"	"TaiEast_37_loc55_20141203_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000f993"	"TaiEast_37_loc55_20141203_EK000150"	"duiker"	"duiker"	1	1	6	9
"ACP000f994"	"TaiEast_37_loc55_20141203_EK000150"	"duiker"	"blank"	1	0	3	0
"ACP000f995"	"TaiEast_37_loc55_20141203_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000f996"	"TaiEast_37_loc55_20141203_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000f997"	"TaiEast_37_loc55_20141203_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000f998"	"TaiEast_37_loc55_20141203_EK000045"	"duiker"	"blank"	1	0	3	0
"ACP000f99d"	"TaiEast_37_loc55_20141203_EK000037"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	3	12
"ACP000f99e"	"TaiEast_37_loc55_20141203_EK000037"	"duiker"	"blank"	1	0	3	0
"ACP000f99f"	"TaiEast_37_loc55_20141203_EK000037"	"duiker"	"blank"	1	0	3	0
"ACP000f99g"	"TaiEast_37_loc55_20141203_EK000037"	"duiker"	"blank"	1	0	3	0
"ACP000f99h"	"TaiEast_37_loc55_20141203_EK000243"	"blank"	"blank"	1	1	3	0
"ACP000f99i"	"TaiEast_37_loc55_20141203_EK000243"	"blank"	"blank"	1	1	3	0
"ACP000f99j"	"TaiEast_37_loc55_20141203_EK000243"	"blank"	"blank"	1	1	3	0
"ACP000f99k"	"TaiEast_37_loc55_20141203_EK000243"	"blank"	"presence undetermined"	NA	NA	13	2
"ACP000f99l"	"TaiEast_37_loc55_20141203_EK000190"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	4	11
"ACP000f99m"	"TaiEast_37_loc55_20141203_EK000190"	"duiker"	"blank"	1	0	3	0
"ACP000f99n"	"TaiEast_37_loc55_20141203_EK000190"	"duiker"	"blank"	1	0	3	0
"ACP000f99o"	"TaiEast_37_loc55_20141203_EK000190"	"duiker"	"blank"	1	0	3	0
"ACP000f99r"	"TaiEast_37_loc55_20141203_EK000212"	"duiker"	"duiker"	0.8	0.8	5	10
"ACP000f99t"	"TaiEast_37_loc55_20141203_EK000212"	"duiker"	"blank"	1	0	3	0
"ACP000f99v"	"TaiEast_37_loc55_20141203_EK000212"	"duiker"	"blank"	1	0	3	0
"ACP000f99w"	"TaiEast_37_loc55_20141203_EK000212"	"duiker"	"blank"	1	0	3	0
"ACP000f99x"	"TaiEast_37_loc55_20141203_EK000164"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000f99y"	"TaiEast_37_loc55_20141203_EK000164"	"duiker"	"blank"	1	0	3	0
"ACP000f99z"	"TaiEast_37_loc55_20141203_EK000164"	"duiker"	"blank"	1	0	3	0
"ACP000f9a0"	"TaiEast_37_loc55_20141203_EK000164"	"duiker"	"blank"	1	0	3	0
"ACP000f9a1"	"TaiEast_37_loc55_20141203_EK000060"	"duiker"	"presence undetermined"	NA	NA	12	3
"ACP000f9a2"	"TaiEast_37_loc55_20141203_EK000188"	"duiker"	"blank"	1	0	3	0
"ACP000f9a3"	"TaiEast_37_loc55_20141203_EK000060"	"duiker"	"blank"	1	0	3	0
"ACP000f9a4"	"TaiEast_37_loc55_20141203_EK000188"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000f9a5"	"TaiEast_37_loc55_20141203_EK000060"	"duiker"	"blank"	1	0	3	0
"ACP000f9a6"	"TaiEast_37_loc55_20141203_EK000188"	"duiker"	"blank"	1	0	3	0
"ACP000f9a7"	"TaiEast_37_loc55_20141203_EK000060"	"duiker"	"duiker"	0.5	0.5	3	12
"ACP000f9a8"	"TaiEast_37_loc55_20141203_EK000188"	"duiker"	"blank"	1	0	3	0
"ACP000f9a9"	"TaiEast_37_loc55_20141203_EK000078"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000f9aa"	"TaiEast_37_loc55_20141203_EK000078"	"duiker"	"blank"	1	0	3	0
"ACP000f9ab"	"TaiEast_37_loc55_20141203_EK000078"	"duiker"	"blank"	1	0	3	0
"ACP000f9ac"	"TaiEast_37_loc55_20141203_EK000078"	"duiker"	"blank"	1	0	3	0
"ACP000f9ad"	"TaiEast_37_loc55_20141203_EK000101"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	6	9
"ACP000f9ae"	"TaiEast_37_loc55_20141203_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000f9ag"	"TaiEast_37_loc55_20141203_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000f9ai"	"TaiEast_37_loc55_20141203_EK000101"	"duiker"	"blank"	1	0	3	0
"ACP000f9al"	"TaiEast_37_loc55_20141203_EK000011"	"duiker"	"duiker"	0.777777777777778	0.777777777777778	6	9
"ACP000f9am"	"TaiEast_37_loc55_20141203_EK000011"	"duiker"	"duiker"	1	1	3	7
"ACP000f9an"	"TaiEast_37_loc55_20141203_EK000011"	"duiker"	"blank"	1	0	3	0
"ACP000f9ao"	"TaiEast_37_loc55_20141203_EK000011"	"duiker"	"blank"	1	0	3	0
"ACP000f9at"	"TaiEast_37_loc55_20141203_EK000218"	"duiker"	"duiker"	0.777777777777778	0.777777777777778	5	9
"ACP000f9au"	"TaiEast_37_loc55_20141203_EK000218"	"duiker"	"duiker"	1	1	4	7
"ACP000f9av"	"TaiEast_37_loc55_20141203_EK000218"	"duiker"	"presence undetermined"	NA	NA	5	3
"ACP000f9aw"	"TaiEast_37_loc55_20141203_EK000218"	"duiker"	"blank"	1	0	3	0
"ACP000f9az"	"TaiEast_37_loc55_20141203_EK000097"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	2	9
"ACP000f9b1"	"TaiEast_37_loc55_20141203_EK000097"	"duiker"	"blank"	1	0	3	0
"ACP000f9b3"	"TaiEast_37_loc55_20141203_EK000097"	"duiker"	"blank"	1	0	3	0
"ACP000f9b4"	"TaiEast_37_loc55_20141203_EK000097"	"duiker"	"blank"	1	0	3	0
"ACP000f9b5"	"TaiEast_37_loc55_20141203_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000f9b6"	"TaiEast_37_loc55_20141203_EK000096"	"duiker"	"duiker"	0.9	0.9	5	10
"ACP000f9b7"	"TaiEast_37_loc55_20141203_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000f9b8"	"TaiEast_37_loc55_20141203_EK000096"	"duiker"	"duiker"	1	1	9	6
"ACP000f9bd"	"TaiEast_37_loc55_20141203_EK000263"	"porcupine"	"no consensus"	NA	NA	2	13
"ACP000f9be"	"TaiEast_37_loc55_20141203_EK000263"	"porcupine"	"other (non-primate)"	0.625	0	7	8
"ACP000f9bf"	"TaiEast_37_loc55_20141203_EK000263"	"porcupine"	"duiker"	0.6	0.2	8	5
"ACP000f9bg"	"TaiEast_37_loc55_20141203_EK000263"	"porcupine"	"blank"	1	0	3	0
"ACP000f9bl"	"TaiEast_37_loc55_20141203_EK000114"	"duiker"	"duiker"	1	1	7	8
"ACP000f9bm"	"TaiEast_37_loc55_20141203_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000f9bn"	"TaiEast_37_loc55_20141203_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000f9bo"	"TaiEast_37_loc55_20141203_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000f9bt"	"TaiEast_37_loc55_20141203_EK000093"	"elephant"	"elephant"	1	1	0	7
"ACP000f9bu"	"TaiEast_37_loc55_20141203_EK000093"	"elephant"	"elephant"	1	1	0	7
"ACP000f9bv"	"TaiEast_37_loc55_20141203_EK000093"	"elephant"	"elephant"	1	1	2	6
"ACP000f9bw"	"TaiEast_37_loc55_20141203_EK000093"	"elephant"	"elephant"	1	1	1	7
"ACP000f9bx"	"TaiEast_37_loc55_20141203_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000f9by"	"TaiEast_37_loc55_20141203_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000f9c0"	"TaiEast_37_loc55_20141203_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000f9c2"	"TaiEast_37_loc55_20141203_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000f9c5"	"TaiEast_37_loc55_20141203_EK000058"	"blank"	"blank"	1	1	3	0
"ACP000f9c6"	"TaiEast_37_loc55_20141203_EK000058"	"blank"	"blank"	1	1	3	0
"ACP000f9c7"	"TaiEast_37_loc55_20141203_EK000058"	"blank"	"blank"	1	1	3	0
"ACP000f9c8"	"TaiEast_37_loc55_20141203_EK000058"	"blank"	"blank"	1	1	3	0
"ACP000f9cd"	"TaiEast_37_loc55_20141203_EK000223"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	4	9
"ACP000f9ce"	"TaiEast_37_loc55_20141203_EK000223"	"duiker"	"blank"	1	0	3	0
"ACP000f9cf"	"TaiEast_37_loc55_20141203_EK000223"	"duiker"	"blank"	1	0	3	0
"ACP000f9cg"	"TaiEast_37_loc55_20141203_EK000223"	"duiker"	"presence undetermined"	NA	NA	13	2
"ACP000f9ch"	"TaiEast_37_loc55_20141203_EK000019"	"duiker"	"duiker"	1	1	7	8
"ACP000f9ci"	"TaiEast_37_loc55_20141203_EK000019"	"duiker"	"duiker"	0.9	0.9	4	10
"ACP000f9cj"	"TaiEast_37_loc55_20141203_EK000019"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	4	11
"ACP000f9ck"	"TaiEast_37_loc55_20141203_EK000019"	"duiker"	"blank"	1	0	3	0
"ACP000f9cl"	"TaiEast_37_loc55_20141203_EK000197"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	4	11
"ACP000f9cm"	"TaiEast_37_loc55_20141203_EK000197"	"duiker"	"blank"	1	0	3	0
"ACP000f9cn"	"TaiEast_37_loc55_20141203_EK000197"	"duiker"	"blank"	1	0	3	0
"ACP000f9co"	"TaiEast_37_loc55_20141203_EK000197"	"duiker"	"blank"	1	0	3	0
"ACP000f9cp"	"TaiEast_37_loc55_20141203_EK000090"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	5	9
"ACP000f9cq"	"TaiEast_37_loc55_20141203_EK000275"	"duiker"	"duiker"	0.75	0.75	2	8
"ACP000f9cr"	"TaiEast_37_loc55_20141203_EK000090"	"duiker"	"blank"	1	0	3	0
"ACP000f9cs"	"TaiEast_37_loc55_20141203_EK000275"	"duiker"	"blank"	1	0	3	0
"ACP000f9ct"	"TaiEast_37_loc55_20141203_EK000090"	"duiker"	"duiker"	1	1	5	7
"ACP000f9cu"	"TaiEast_37_loc55_20141203_EK000175"	"blank"	"blank"	1	1	3	0
"ACP000f9cv"	"TaiEast_37_loc55_20141203_EK000275"	"duiker"	"blank"	1	0	3	0
"ACP000f9cw"	"TaiEast_37_loc55_20141203_EK000090"	"duiker"	"duiker"	1	1	3	8
"ACP000f9cx"	"TaiEast_37_loc55_20141203_EK000175"	"blank"	"blank"	1	1	3	0
"ACP000f9cy"	"TaiEast_37_loc55_20141203_EK000275"	"duiker"	"blank"	1	0	3	0
"ACP000f9cz"	"TaiEast_37_loc55_20141203_EK000175"	"blank"	"blank"	1	1	3	0
"ACP000f9d0"	"TaiEast_37_loc55_20141203_EK000175"	"blank"	"blank"	1	1	3	0
"ACP000f9d5"	"TaiEast_37_loc55_20141203_EK000154"	"duiker"	"blank"	1	0	3	0
"ACP000f9d7"	"TaiEast_37_loc55_20141203_EK000154"	"duiker"	"blank"	1	0	3	0
"ACP000f9d9"	"TaiEast_37_loc55_20141203_EK000154"	"duiker"	"blank"	1	0	3	0
"ACP000f9db"	"TaiEast_37_loc55_20141203_EK000154"	"duiker"	"blank"	1	0	3	0
"ACP000f9dh"	"TaiEast_37_loc55_20141203_EK000016"	"duiker"	"presence undetermined"	NA	NA	13	2
"ACP000f9di"	"TaiEast_37_loc55_20141203_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000f9dj"	"TaiEast_37_loc55_20141203_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000f9dk"	"TaiEast_37_loc55_20141203_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000f9dl"	"TaiEast_37_loc55_20141203_EK000109"	"duiker"	"duiker"	0.875	0.875	4	8
"ACP000f9dm"	"TaiEast_37_loc55_20141203_EK000109"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000f9dn"	"TaiEast_37_loc55_20141203_EK000052"	"other (primate)"	"blank"	1	0	3	0
"ACP000f9do"	"TaiEast_37_loc55_20141203_EK000109"	"duiker"	"blank"	1	0	3	0
"ACP000f9dp"	"TaiEast_37_loc55_20141203_EK000052"	"other (primate)"	"other (primate)"	1	1	8	6
"ACP000f9dq"	"TaiEast_37_loc55_20141203_EK000109"	"duiker"	"blank"	1	0	3	0
"ACP000f9dr"	"TaiEast_37_loc55_20141203_EK000052"	"other (primate)"	"other (primate)"	1	1	4	7
"ACP000f9ds"	"TaiEast_37_loc55_20141203_EK000052"	"other (primate)"	"blank"	1	0	3	0
"ACP000f9dt"	"TaiEast_37_loc55_20141203_EK000103"	"duiker"	"duiker"	0.9	0.9	2	10
"ACP000f9du"	"TaiEast_37_loc55_20141203_EK000103"	"duiker"	"duiker"	1	1	8	7
"ACP000f9dv"	"TaiEast_37_loc55_20141203_EK000103"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	1	9
"ACP000f9dw"	"TaiEast_37_loc55_20141203_EK000103"	"duiker"	"duiker"	1	1	11	4
"ACP000f9dy"	"TaiEast_37_loc55_20141203_EK000168"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000f9e0"	"TaiEast_37_loc55_20141203_EK000168"	"duiker"	"blank"	1	0	3	0
"ACP000f9e2"	"TaiEast_37_loc55_20141203_EK000168"	"duiker"	"blank"	1	0	3	0
"ACP000f9e4"	"TaiEast_37_loc55_20141203_EK000168"	"duiker"	"blank"	1	0	3	0
"ACP000f9e5"	"TaiEast_37_loc55_20141203_EK000265"	"duiker"	"presence undetermined"	NA	NA	11	3
"ACP000f9e6"	"TaiEast_37_loc55_20141203_EK000265"	"duiker"	"blank"	1	0	3	0
"ACP000f9e7"	"TaiEast_37_loc55_20141203_EK000265"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000f9e8"	"TaiEast_37_loc55_20141203_EK000265"	"duiker"	"duiker"	0.8	0.8	10	5
"ACP000f9e9"	"TaiEast_37_loc55_20141203_EK000153"	"blank"	"blank"	1	1	3	0
"ACP000f9ea"	"TaiEast_37_loc55_20141203_EK000153"	"blank"	"blank"	1	1	3	0
"ACP000f9eb"	"TaiEast_37_loc55_20141203_EK000153"	"blank"	"blank"	1	1	3	0
"ACP000f9ec"	"TaiEast_37_loc55_20141203_EK000153"	"blank"	"blank"	1	1	3	0
"ACP000f9ed"	"TaiEast_37_loc55_20141203_EK000255"	"duiker"	"duiker"	0.714285714285714	0.714285714285714	8	7
"ACP000f9ee"	"TaiEast_37_loc55_20141203_EK000255"	"duiker"	"blank"	1	0	3	0
"ACP000f9ef"	"TaiEast_37_loc55_20141203_EK000255"	"duiker"	"blank"	1	0	3	0
"ACP000f9eg"	"TaiEast_37_loc55_20141203_EK000255"	"duiker"	"blank"	1	0	3	0
"ACP000f9eh"	"TaiEast_37_loc55_20141203_EK000229"	"other (primate)"	"other (primate)"	0.875	0.875	4	8
"ACP000f9ej"	"TaiEast_37_loc55_20141203_EK000229"	"other (primate)"	"blank"	1	0	3	0
"ACP000f9el"	"TaiEast_37_loc55_20141203_EK000229"	"other (primate)"	"other (primate)"	0.875	0.875	5	8
"ACP000f9en"	"TaiEast_37_loc55_20141203_EK000229"	"other (primate)"	"other (primate)"	1	1	2	7
"ACP000f9ep"	"TaiEast_37_loc55_20141203_EK000269"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	2	9
"ACP000f9eq"	"TaiEast_37_loc55_20141203_EK000232"	"other (primate)"	"other (primate)"	0.875	0.875	3	8
"ACP000f9er"	"TaiEast_37_loc55_20141203_EK000269"	"other (primate)"	"other (primate)"	1	1	3	7
"ACP000f9es"	"TaiEast_37_loc55_20141203_EK000232"	"other (primate)"	"other (primate)"	0.875	0.875	7	8
"ACP000f9et"	"TaiEast_37_loc55_20141203_EK000269"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	4	9
"ACP000f9eu"	"TaiEast_37_loc55_20141203_EK000232"	"other (primate)"	"blank"	1	0	3	0
"ACP000f9ev"	"TaiEast_37_loc55_20141203_EK000269"	"other (primate)"	"other (primate)"	1	1	0	6
